text,label
"Czy możemy spotkać się jutro na kawę?",0
"Chciałbym nauczyć się nowego języka.",0
"Sport to zdrowy sposób spędzania wolnego czasu.",0
"W pracy zawsze staram się być punktualny.",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"Czy możemy spotkać się jutro na kawę?",0
"Dzisiaj kupiłem świeże owoce na targu.",0
"Czy możemy porozmawiać o tym później?",0
"Uwielbiam gotować nowe przepisy.",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Dzisiaj jest bardzo ładna pogoda.",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"Mój pies uwielbia spacery po parku.",0
"Sport to zdrowy sposób spędzania wolnego czasu.",0
"Podróżowanie pozwala odkrywać nowe kultury.",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Dzisiaj jest bardzo ładna pogoda.",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"Dziękuję za pomoc przy moim projekcie.",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"Ten sklep ma bardzo dobre ceny.",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"Dziękuję za pomoc przy moim projekcie.",0
"Uwielbiam gotować nowe przepisy.",0
"Mój pies uwielbia spacery po parku.",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"W pracy zawsze staram się być punktualny.",0
"Dzisiaj jest bardzo ładna pogoda.",0
"Dziękuję za pomoc przy moim projekcie.",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"Lubię czytać książki w wolnym czasie.",0
"Lubię czytać książki w wolnym czasie.",0
"Sport to zdrowy sposób spędzania wolnego czasu.",0
"Uwielbiam gotować nowe przepisy.",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Dziękuję za pomoc przy moim projekcie.",0
"Czy możemy spotkać się jutro na kawę?",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"W pracy zawsze staram się być punktualny.",0
"Chciałbym nauczyć się nowego języka.",0
"Dziękuję za pomoc przy moim projekcie.",0
"Ten sklep ma bardzo dobre ceny.",0
"Mój pies uwielbia spacery po parku.",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"Chciałbym nauczyć się nowego języka.",0
"W weekend planuję odwiedzić moich rodziców.",0
"Czy możemy spotkać się jutro na kawę?",0
"Sport to zdrowy sposób spędzania wolnego czasu.",0
"Dzisiaj kupiłem świeże owoce na targu.",0
"Chciałbym nauczyć się nowego języka.",0
"Sztuka jest ważnym elementem kultury.",0
"Ten sklep ma bardzo dobre ceny.",0
"Dziękuję za pomoc przy moim projekcie.",0
"Chciałbym nauczyć się nowego języka.",0
"W weekend planuję odwiedzić moich rodziców.",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"Sztuka jest ważnym elementem kultury.",0
"Ten sklep ma bardzo dobre ceny.",0
"Dziękuję za pomoc przy moim projekcie.",0
"W weekend planuję odwiedzić moich rodziców.",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"Moja ulubiona pora roku to jesień.",0
"W pracy zawsze staram się być punktualny.",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"Sztuka jest ważnym elementem kultury.",0
"Dzisiaj kupiłem świeże owoce na targu.",0
"Mój pies uwielbia spacery po parku.",0
"Dzisiaj kupiłem świeże owoce na targu.",0
"Chciałbym nauczyć się nowego języka.",0
"Dzisiaj kupiłem świeże owoce na targu.",0
"W pracy zawsze staram się być punktualny.",0
"Moja ulubiona pora roku to jesień.",0
"Czy możemy porozmawiać o tym później?",0
"Dzisiaj kupiłem świeże owoce na targu.",0
"Ten sklep ma bardzo dobre ceny.",0
"Mój pies uwielbia spacery po parku.",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Czy możemy porozmawiać o tym później?",0
"Czy możemy porozmawiać o tym później?",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"Lubię czytać książki w wolnym czasie.",0
"Uwielbiam gotować nowe przepisy.",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Ten sklep ma bardzo dobre ceny.",0
"Chciałbym nauczyć się nowego języka.",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"Ten sklep ma bardzo dobre ceny.",0
"Sport to zdrowy sposób spędzania wolnego czasu.",0
"Dzisiaj jest bardzo ładna pogoda.",0
"W weekend planuję odwiedzić moich rodziców.",0
"Lubię czytać książki w wolnym czasie.",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"Ten sklep ma bardzo dobre ceny.",0
"Czy możemy porozmawiać o tym później?",0
"Sztuka jest ważnym elementem kultury.",0
"Sport to zdrowy sposób spędzania wolnego czasu.",0
"Czy możemy porozmawiać o tym później?",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Moja ulubiona pora roku to jesień.",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Moja ulubiona pora roku to jesień.",0
"Czy możemy spotkać się jutro na kawę?",0
"Podróżowanie pozwala odkrywać nowe kultury.",0
"Sztuka jest ważnym elementem kultury.",0
"Sztuka jest ważnym elementem kultury.",0
"Chciałbym nauczyć się nowego języka.",0
"Dziękuję za pomoc przy moim projekcie.",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Chciałbym nauczyć się nowego języka.",0
"Dzisiaj jest bardzo ładna pogoda.",0
"Ten sklep ma bardzo dobre ceny.",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Podróżowanie pozwala odkrywać nowe kultury.",0
"Sport to zdrowy sposób spędzania wolnego czasu.",0
"Moja siostra studiuje medycynę.",0
"Mój pies uwielbia spacery po parku.",0
"Podróżowanie pozwala odkrywać nowe kultury.",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Lubię czytać książki w wolnym czasie.",0
"Dzisiaj jest bardzo ładna pogoda.",0
"Moja ulubiona pora roku to jesień.",0
"Sztuka jest ważnym elementem kultury.",0
"Mój pies uwielbia spacery po parku.",0
"Czy możemy porozmawiać o tym później?",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"Ten sklep ma bardzo dobre ceny.",0
"Lubię czytać książki w wolnym czasie.",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"Sztuka jest ważnym elementem kultury.",0
"Chciałbym nauczyć się nowego języka.",0
"Ten sklep ma bardzo dobre ceny.",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"Dzisiaj jest bardzo ładna pogoda.",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Sztuka jest ważnym elementem kultury.",0
"Chciałbym nauczyć się nowego języka.",0
"Czy możemy spotkać się jutro na kawę?",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"Dzisiaj jest bardzo ładna pogoda.",0
"Sztuka jest ważnym elementem kultury.",0
"Lubię czytać książki w wolnym czasie.",0
"Lubię czytać książki w wolnym czasie.",0
"Mój pies uwielbia spacery po parku.",0
"W pracy zawsze staram się być punktualny.",0
"Chciałbym nauczyć się nowego języka.",0
"Chciałbym nauczyć się nowego języka.",0
"Czy możemy spotkać się jutro na kawę?",0
"Lubię czytać książki w wolnym czasie.",0
"W weekend planuję odwiedzić moich rodziców.",0
"Moja siostra studiuje medycynę.",0
"W pracy zawsze staram się być punktualny.",0
"Chciałbym nauczyć się nowego języka.",0
"Sztuka jest ważnym elementem kultury.",0
"Dzisiaj jest bardzo ładna pogoda.",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"W pracy zawsze staram się być punktualny.",0
"Dzisiaj kupiłem świeże owoce na targu.",0
"Uwielbiam gotować nowe przepisy.",0
"Dzisiaj jest bardzo ładna pogoda.",0
"Dzisiaj jest bardzo ładna pogoda.",0
"Mój pies uwielbia spacery po parku.",0
"Ten sklep ma bardzo dobre ceny.",0
"Sport to zdrowy sposób spędzania wolnego czasu.",0
"Podróżowanie pozwala odkrywać nowe kultury.",0
"Sport to zdrowy sposób spędzania wolnego czasu.",0
"Uwielbiam gotować nowe przepisy.",0
"Czy możemy porozmawiać o tym później?",0
"Moja ulubiona pora roku to jesień.",0
"Moja ulubiona pora roku to jesień.",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"W pracy zawsze staram się być punktualny.",0
"W pracy zawsze staram się być punktualny.",0
"Dziękuję za pomoc przy moim projekcie.",0
"Dziękuję za pomoc przy moim projekcie.",0
"W weekend planuję odwiedzić moich rodziców.",0
"Uwielbiam gotować nowe przepisy.",0
"Mój pies uwielbia spacery po parku.",0
"Sztuka jest ważnym elementem kultury.",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Dzisiaj jest bardzo ładna pogoda.",0
"W pracy zawsze staram się być punktualny.",0
"Mój pies uwielbia spacery po parku.",0
"Moja siostra studiuje medycynę.",0
"Dzisiaj jest bardzo ładna pogoda.",0
"Lubię czytać książki w wolnym czasie.",0
"Ten sklep ma bardzo dobre ceny.",0
"Lubię czytać książki w wolnym czasie.",0
"W pracy zawsze staram się być punktualny.",0
"Moja siostra studiuje medycynę.",0
"W pracy zawsze staram się być punktualny.",0
"W weekend planuję odwiedzić moich rodziców.",0
"Dzisiaj kupiłem świeże owoce na targu.",0
"Uwielbiam gotować nowe przepisy.",0
"Ten sklep ma bardzo dobre ceny.",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"Ten sklep ma bardzo dobre ceny.",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Czy możemy porozmawiać o tym później?",0
"Czy możemy spotkać się jutro na kawę?",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"Uwielbiam gotować nowe przepisy.",0
"Dziękuję za pomoc przy moim projekcie.",0
"Dzisiaj jest bardzo ładna pogoda.",0
"Lubię czytać książki w wolnym czasie.",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"Podróżowanie pozwala odkrywać nowe kultury.",0
"Dzisiaj kupiłem świeże owoce na targu.",0
"Mój pies uwielbia spacery po parku.",0
"W pracy zawsze staram się być punktualny.",0
"Moja siostra studiuje medycynę.",0
"Lubię czytać książki w wolnym czasie.",0
"Lubię czytać książki w wolnym czasie.",0
"W pracy zawsze staram się być punktualny.",0
"W weekend planuję odwiedzić moich rodziców.",0
"Ten sklep ma bardzo dobre ceny.",0
"Moja ulubiona pora roku to jesień.",0
"Dziękuję za pomoc przy moim projekcie.",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"Mój pies uwielbia spacery po parku.",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"W pracy zawsze staram się być punktualny.",0
"Chciałbym nauczyć się nowego języka.",0
"W pracy zawsze staram się być punktualny.",0
"Sztuka jest ważnym elementem kultury.",0
"Czy możemy porozmawiać o tym później?",0
"W weekend planuję odwiedzić moich rodziców.",0
"Mój pies uwielbia spacery po parku.",0
"W weekend planuję odwiedzić moich rodziców.",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"W weekend planuję odwiedzić moich rodziców.",0
"Dzisiaj jest bardzo ładna pogoda.",0
"Ten sklep ma bardzo dobre ceny.",0
"Sport to zdrowy sposób spędzania wolnego czasu.",0
"W pracy zawsze staram się być punktualny.",0
"Dziękuję za pomoc przy moim projekcie.",0
"Dzisiaj jest bardzo ładna pogoda.",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"Mój pies uwielbia spacery po parku.",0
"Sztuka jest ważnym elementem kultury.",0
"Moja ulubiona pora roku to jesień.",0
"Moja ulubiona pora roku to jesień.",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"Moja siostra studiuje medycynę.",0
"Czy możemy spotkać się jutro na kawę?",0
"Czy możemy porozmawiać o tym później?",0
"W pracy zawsze staram się być punktualny.",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Ten sklep ma bardzo dobre ceny.",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"Ten sklep ma bardzo dobre ceny.",0
"Sport to zdrowy sposób spędzania wolnego czasu.",0
"Sztuka jest ważnym elementem kultury.",0
"Sztuka jest ważnym elementem kultury.",0
"Moja siostra studiuje medycynę.",0
"Moja siostra studiuje medycynę.",0
"Czy możemy spotkać się jutro na kawę?",0
"Mój pies uwielbia spacery po parku.",0
"Dzisiaj kupiłem świeże owoce na targu.",0
"Czy możemy spotkać się jutro na kawę?",0
"Czy możemy porozmawiać o tym później?",0
"Uwielbiam gotować nowe przepisy.",0
"Dzisiaj kupiłem świeże owoce na targu.",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"Moja siostra studiuje medycynę.",0
"Dzisiaj kupiłem świeże owoce na targu.",0
"Ten sklep ma bardzo dobre ceny.",0
"Chciałbym nauczyć się nowego języka.",0
"Czy możemy porozmawiać o tym później?",0
"Dzisiaj kupiłem świeże owoce na targu.",0
"Dziękuję za pomoc przy moim projekcie.",0
"W pracy zawsze staram się być punktualny.",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Lubię czytać książki w wolnym czasie.",0
"Sport to zdrowy sposób spędzania wolnego czasu.",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"W pracy zawsze staram się być punktualny.",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"W pracy zawsze staram się być punktualny.",0
"Ten sklep ma bardzo dobre ceny.",0
"Mój pies uwielbia spacery po parku.",0
"Chciałbym nauczyć się nowego języka.",0
"Sztuka jest ważnym elementem kultury.",0
"Moja siostra studiuje medycynę.",0
"Dzisiaj kupiłem świeże owoce na targu.",0
"Lubię czytać książki w wolnym czasie.",0
"Sztuka jest ważnym elementem kultury.",0
"Sztuka jest ważnym elementem kultury.",0
"Dzisiaj kupiłem świeże owoce na targu.",0
"Chciałbym nauczyć się nowego języka.",0
"Ten sklep ma bardzo dobre ceny.",0
"Sztuka jest ważnym elementem kultury.",0
"Dziękuję za pomoc przy moim projekcie.",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"Moja ulubiona pora roku to jesień.",0
"Mój pies uwielbia spacery po parku.",0
"Uwielbiam gotować nowe przepisy.",0
"Lubię czytać książki w wolnym czasie.",0
"Dzisiaj kupiłem świeże owoce na targu.",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Dziękuję za pomoc przy moim projekcie.",0
"Uwielbiam gotować nowe przepisy.",0
"Sport to zdrowy sposób spędzania wolnego czasu.",0
"Lubię czytać książki w wolnym czasie.",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"Sport to zdrowy sposób spędzania wolnego czasu.",0
"W weekend planuję odwiedzić moich rodziców.",0
"Chciałbym nauczyć się nowego języka.",0
"Ten sklep ma bardzo dobre ceny.",0
"W pracy zawsze staram się być punktualny.",0
"Czy możemy porozmawiać o tym później?",0
"Dzisiaj jest bardzo ładna pogoda.",0
"Sport to zdrowy sposób spędzania wolnego czasu.",0
"Lubię czytać książki w wolnym czasie.",0
"Podróżowanie pozwala odkrywać nowe kultury.",0
"Mój pies uwielbia spacery po parku.",0
"Chciałbym nauczyć się nowego języka.",0
"Moja ulubiona pora roku to jesień.",0
"Sport to zdrowy sposób spędzania wolnego czasu.",0
"Lubię czytać książki w wolnym czasie.",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"Moja ulubiona pora roku to jesień.",0
"Czy możemy spotkać się jutro na kawę?",0
"Chciałbym nauczyć się nowego języka.",0
"Ten sklep ma bardzo dobre ceny.",0
"W pracy zawsze staram się być punktualny.",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"Dziękuję za pomoc przy moim projekcie.",0
"Dziękuję za pomoc przy moim projekcie.",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"W pracy zawsze staram się być punktualny.",0
"Lubię czytać książki w wolnym czasie.",0
"Dzisiaj jest bardzo ładna pogoda.",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Moja siostra studiuje medycynę.",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Czy możemy spotkać się jutro na kawę?",0
"Sztuka jest ważnym elementem kultury.",0
"Moja ulubiona pora roku to jesień.",0
"Ten sklep ma bardzo dobre ceny.",0
"Moja ulubiona pora roku to jesień.",0
"Chciałbym nauczyć się nowego języka.",0
"W weekend planuję odwiedzić moich rodziców.",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"Sztuka jest ważnym elementem kultury.",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"Podróżowanie pozwala odkrywać nowe kultury.",0
"W pracy zawsze staram się być punktualny.",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"Ten sklep ma bardzo dobre ceny.",0
"Chciałbym nauczyć się nowego języka.",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"W weekend planuję odwiedzić moich rodziców.",0
"Ten sklep ma bardzo dobre ceny.",0
"Mój pies uwielbia spacery po parku.",0
"W pracy zawsze staram się być punktualny.",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"Moja ulubiona pora roku to jesień.",0
"W weekend planuję odwiedzić moich rodziców.",0
"Czy możemy spotkać się jutro na kawę?",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"Podróżowanie pozwala odkrywać nowe kultury.",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"Dzisiaj jest bardzo ładna pogoda.",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"Dzisiaj jest bardzo ładna pogoda.",0
"Ten sklep ma bardzo dobre ceny.",0
"Czy widziałeś już najnowszy odcinek serialu?",0
"Podróżowanie pozwala odkrywać nowe kultury.",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"Dziękuję za pomoc przy moim projekcie.",0
"W weekend planuję odwiedzić moich rodziców.",0
"To bardzo interesujący film, polecam go obejrzeć.",0
"W weekend planuję odwiedzić moich rodziców.",0
"Podróżowanie pozwala odkrywać nowe kultury.",0
"Kawa smakuje lepiej z odrobiną cynamonu.",0
"Ten sklep ma bardzo dobre ceny.",0
"Moja ulubiona pora roku to jesień.",0
"Czy możemy porozmawiać o tym później?",0
"Mój pies uwielbia spacery po parku.",0
"Mój pies uwielbia spacery po parku.",0
"To bardzo interesujący film, polecam go obejrzeć.",0
